ID,Nationality,DistributionChannel,MarketSegment,SRAccessibleRoom,SRCrib,SRNoAlcoholInMiniBar,SRQuietRoom,PersonRoomRatio,BookingConversionRate,Continent,AccompanyingGuest,MultipleRooms,AgeGroup,LeadTimeSegment,FloorAsked,BathAsked,BedAsked,DistanceElevatorAsked,OtherRevenue_log,TotalRevenue_log,SpendingPerPerson_log,PersonsNights_log,AvgPersonsPerBooking_log,SpendingTier
31393,FRA,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.7165771412477493,1.3286241740871356,-0.5147050162683819,2.145921731200507,2.173948811147437,High Spender
31395,DNK,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.7599649873612231,1.299876386744049,-0.38053492913244985,1.9706672181825817,1.9987563995292676,High Spender
31425,DEU,Travel Agent/Operator,Other,0,0,0,1,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.8147305415072186,1.5333571010880112,-0.23880789570221708,2.145921731200507,2.173948811147437,High Spender
31427,SWE,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.4590885536999956,2.1122932768656777,1.6937781649246135,1.0136234420823291,1.0420517516893943,High Spender
31428,DEU,Travel Agent/Operator,Other,0,0,0,1,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.847334395433467,1.537967742199323,-0.23258662174842692,2.145921731200507,2.173948811147437,High Spender
31455,PRT,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,<30,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,1.092343831059297,0.6759851297931093,3.56421371403866,-1.9715331565316145,-1.9420470573129047,High Spender
31511,NOR,Travel Agent/Operator,Other,0,0,0,0,4.591513971062552,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.3456348264720737,0.7244610996653814,-0.855605266461319,1.6697430342672201,1.6979388480350615,High Spender
31552,FRA,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),HighFloor,Not specified,KingSizeBed,Not specified,2.0185317735967745,1.764293110169978,2.7429780651325224,-0.3670313905778096,-0.33811384622174206,High Spender
31557,IRL,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.731274309332365,1.3962151205426108,-0.2506228343945572,1.9706672181825817,1.9987563995292676,High Spender
31581,PRT,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.8117417545059034,0.38315653226381263,3.163414827939169,-1.9715331565316145,-1.9420470573129047,High Spender
31627,NOR,Travel Agent/Operator,Other,0,0,0,0,4.591513971062552,0.03924461024147855,Northern Europe,1,0,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.37023305224302755,-0.4733959261711136,-0.6693639757904501,-0.04777108413663899,-0.01896666960287989,Low Spender
31641,POL,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,1.4125925771453702,2.427111036597936,1.8199552026050054,1.306149126919944,1.334473780112232,High Spender
31657,FRA,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.9614720707569684,-1.6132511784315804,0.4309017011531347,-1.9715331565316145,-1.9420470573129047,Low Spender
31673,ESP,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-2.9614720707569684,-1.6132511784315804,0.4309017011531347,-1.9715331565316145,-1.9420470573129047,Low Spender
31675,PRT,Direct,Complementary,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.340060650259556,-5.538712482734463,-5.72644998030795,-1.261529814402917,-1.2322953047188683,Low Spender
31686,FRA,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.910876876548984,1.5753993522425047,-0.1820668453735479,2.145921731200507,2.173948811147437,High Spender
31696,NOR,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.3453672632724376,1.4395797045039094,-0.44536505328054615,2.2273821723486074,2.255380386805383,High Spender
31707,ESP,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.2566081008724805,1.4698313690803546,-0.6235747290047069,2.4512291056422737,2.479147999985409,High Spender
31750,BRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.805161325155073,1.1321773608706815,-0.606292622749499,1.9706672181825817,1.9987563995292676,High Spender
31751,IRL,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,-0.18020020165238265,1.337877386551451,2.639355509154738,-0.7577744262653364,-0.7287184221969158,High Spender
31761,BRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.051723775130374,2.3783912300091985,0.23539939395269624,2.8279071363871613,2.855692554949481,High Spender
31777,JPN,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.9614720707569684,-1.8247165334482986,0.14146590337093734,-1.9715331565316145,-1.9420470573129047,Low Spender
31796,ROU,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.0000502380033394,1.4985904937993189,-0.5849130529165046,2.4512291056422737,2.479147999985409,High Spender
31801,TWN,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.8117417545059034,0.30981701468796335,3.063033932085807,-1.9715331565316145,-1.9420470573129047,High Spender
31816,FRA,Travel Agent/Operator,Other,0,1,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.4407785074134247,1.903369589636907,-0.23304666250582096,2.6496771193380875,2.6775256936693896,High Spender
31853,DNK,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.9614254939201843,1.5782076995182215,-0.47779879444230466,2.4512291056422737,2.479147999985409,High Spender
31854,DNK,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.0800795197586008,1.5980814247916377,-0.451043051614288,2.4512291056422737,2.479147999985409,High Spender
31855,DNK,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.9614254939201843,1.539163659058794,-0.5303422099254037,2.4512291056422737,2.479147999985409,High Spender
31856,DNK,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.9614254939201843,1.539163659058794,-0.5303422099254037,2.4512291056422737,2.479147999985409,High Spender
31871,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.8971531656909539,1.3181985765957909,-0.6086912967379463,2.2273821723486074,2.255380386805383,High Spender
31908,AUT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,0.7545740647188304,2.5171950194554142,-1.261529814402917,-1.2322953047188683,High Spender
31909,AUT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,0.7545740647188304,2.5171950194554142,-1.261529814402917,-1.2322953047188683,High Spender
31920,HUN,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-2.9614720707569684,-1.3217669320923244,0.8298605536492104,-1.9715331565316145,-1.9420470573129047,Low Spender
31922,FRA,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-2.340060650259556,0.011586664245074577,2.654841585890481,-1.9715331565316145,-1.9420470573129047,Low Spender
31923,FRA,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-2.340060650259556,0.011586664245074577,2.654841585890481,-1.9715331565316145,-1.9420470573129047,Low Spender
31924,FRA,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-2.9614720707569684,-1.3217669320923244,0.8298605536492104,-1.9715331565316145,-1.9420470573129047,Low Spender
31961,ROU,Direct,Direct,0,0,0,0,4.591513971062552,0.03924461024147855,Other,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,1.6133238673019272,1.849755217374697,-0.1788167467390656,2.5199078571862223,2.5478024152282206,High Spender
31968,POL,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-2.340060650259556,0.011586664245074577,2.654841585890481,-1.9715331565316145,-1.9420470573129047,Low Spender
31969,NLD,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.10303369732917682,0.7641594262027981,2.5302959247864685,-1.261529814402917,-1.2322953047188683,High Spender
31983,ARM,Direct,Direct,0,0,0,0,4.591513971062552,0.03924461024147855,Other,1,0,<30,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.8026967074732649,-0.20126943740712996,-0.30207127806070216,-0.04777108413663899,-0.01896666960287989,Low Spender
32000,FRA,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.178232920018071,1.3890607059942475,-0.513374975663702,2.2273821723486074,2.255380386805383,High Spender
32004,ITA,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.6351285995811584,1.1558747587757838,-0.7469029682112422,2.145921731200507,2.173948811147437,High Spender
32016,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.6884604777818875,2.5288492748459848,1.5878793174753627,1.6697430342672201,1.6979388480350615,High Spender
32019,FRA,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.210940602039908,1.3556415201193508,3.3389542326316586,-1.261529814402917,-1.2322953047188683,High Spender
32109,BEL,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.7599649873612231,1.1083769276304491,-0.6382903924374462,1.9706672181825817,1.9987563995292676,High Spender
32125,FRA,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,2.0348557859963643,1.9320859612054633,-0.0003990649211636071,2.4512291056422737,2.479147999985409,High Spender
32127,DEU,Travel Agent/Operator,Other,0,0,0,1,3.0891973561332087,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.23863960197689282,1.0750689659737598,-0.8553046512656415,2.145921731200507,2.173948811147437,High Spender
32134,BEL,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.7091372049829261,1.035556592996916,-0.9878360230642718,2.2273821723486074,2.255380386805383,High Spender
32143,GBR,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,2.3351666720541218,1.3981778289671927,0.896421323438908,0.8467273396884692,0.8752147888942471,High Spender
32204,ESP,Direct,Direct,0,0,0,0,4.591513971062552,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.8213468606496181,1.437282786837609,-0.3683659867566083,2.145921731200507,2.173948811147437,High Spender
32209,DEU,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.0000502380033394,2.272346077761945,2.283065989788584,0.6622322579920589,0.6907850829911565,High Spender
32219,USA,Travel Agent/Operator,Other,0,0,0,0,4.591513971062552,0.03924461024147855,Other,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.7337354307538795,-0.4135855647246325,-0.5887366092317347,-0.04777108413663899,-0.01896666960287989,Low Spender
32236,IRL,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,0,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,-2.9614720707569684,-1.3707499470075615,-0.38053492913244985,-1.261529814402917,-1.2322953047188683,Low Spender
32244,NOR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,2.165357588641758,2.3981806077634333,1.1074429187237402,1.9706672181825817,1.9987563995292676,High Spender
32272,GBR,Travel Agent/Operator,Direct,0,0,0,1,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),HighFloor,Not specified,KingSizeBed,Not specified,1.363552616514191,1.8666720350275965,-0.4555672914201187,2.8279071363871613,1.6979388480350615,High Spender
32276,CHN,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.29847419053101665,1.1115146132069293,3.005137982528287,-1.261529814402917,-1.2322953047188683,High Spender
32296,DNK,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.8971531656909539,1.2627309835516618,-0.6832321883497176,2.2273821723486074,2.255380386805383,High Spender
32304,DEU,Travel Agent/Operator,Other,0,0,0,1,3.0891973561332087,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.3078510289746603,1.7076487077606182,-0.7749826182118802,2.9373855144773047,2.9651321393994188,High Spender
32308,FIN,Direct,Direct,0,0,0,0,4.591513971062552,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.731274309332365,1.7533887579882625,-0.6079505974271507,2.8279071363871613,2.855692554949481,High Spender
32313,USA,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,50+,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,-2.9614720707569684,-1.3707499470075615,0.7628167676888667,-1.9715331565316145,-1.9420470573129047,Low Spender
32324,FRA,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.5585475849585932,1.4955448026913807,-0.36997055292086256,2.2273821723486074,2.255380386805383,High Spender
32326,PRT,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.5955382403033387,0.9287374389654094,3.9101595841827015,-1.9715331565316145,-1.9420470573129047,High Spender
32343,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.8383610812981628,-2.1016388256881404,-0.23756178450624116,-1.9715331565316145,-1.9420470573129047,Low Spender
32348,ESP,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-2.597969692246116,-1.978805911776251,-1.2040409396618867,-1.261529814402917,-1.2322953047188683,Low Spender
32405,PRT,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.1903303340084915,1.414072486076618,4.574444930315109,-1.9715331565316145,-1.9420470573129047,High Spender
32412,DNK,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,<30,Early Planner (>30 Days),HighFloor,Not specified,Other,Not specified,1.6428080758890118,2.0712669243409163,1.3351601701043703,1.306149126919944,1.334473780112232,High Spender
32427,FRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.6493759233937197,1.674940276045622,0.12602029990560545,1.9706672181825817,1.9987563995292676,High Spender
32463,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.46192677429988716,-2.9838986787373885,-4.197008764135783,0.22215965880553115,-0.7287184221969158,Low Spender
32534,ESP,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,1.067645101636346,1.0837822047864523,-0.6713442620464133,1.9706672181825817,1.9987563995292676,High Spender
32545,PRT,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),HighFloor,Not specified,Other,Not specified,1.589857366696896,2.2198215625322875,1.2815979428657278,1.5567306818171662,1.5849665414882828,High Spender
32565,MEX,Travel Agent/Operator,Other,0,0,0,0,4.591513971062552,0.03924461024147855,Other,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.7704916113317303,1.543019394813274,-0.22576989626732402,2.145921731200507,2.173948811147437,High Spender
32569,DEU,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-2.9614720707569684,-1.7417397097445682,0.2550375244254749,-1.9715331565316145,-1.9420470573129047,Low Spender
32571,ITA,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.7599649873612231,1.1083769276304491,-0.6382903924374462,1.9706672181825817,1.9987563995292676,High Spender
32575,DNK,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),HighFloor,Not specified,Not specified,Not specified,0.3567717047786772,2.4302146891908487,0.976356040570245,2.145921731200507,2.173948811147437,High Spender
32576,DNK,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,<30,Early Planner (>30 Days),HighFloor,Not specified,Not specified,Not specified,1.368937060175612,1.7954647127875452,-0.5513805636866567,2.8279071363871613,2.855692554949481,High Spender
32604,CAN,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-2.9614720707569684,-1.4534604931641726,-0.4927900511031858,-1.261529814402917,-1.2322953047188683,Low Spender
32621,NLD,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.858867521233991,1.7633753779395516,2.7417243100389075,-0.3670313905778096,-0.33811384622174206,High Spender
32625,AUT,Direct,Complementary,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,0,50+,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-3.5828834912543805,-7.229316646121921,-7.255891196480117,-1.261529814402917,-1.2322953047188683,Low Spender
32636,BEL,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,2.173840768391011,2.1844747500469537,0.08680254958152782,2.7111249575058602,2.7389517578086564,High Spender
32669,DNK,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),HighFloor,Not specified,Not specified,Not specified,1.6571943494698351,2.1362512590192937,-0.6445613409548608,3.4008843319579833,3.428466716171798,High Spender
32689,NLD,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-1.8383610812981628,-0.8617065390857729,-1.4867253586091072,0.22215965880553115,0.2508684234374123,Low Spender
32766,PRT,Direct,Complementary,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-3.5828834912543805,-7.229316646121921,-7.255891196480117,-0.3670313905778096,-0.33811384622174206,Low Spender
32777,SWE,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.6428080758890118,2.324875842261848,1.4246186550408857,1.5567306818171662,1.5849665414882828,High Spender
32783,USA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,0,<30,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-2.597969692246116,-2.0204898498771118,-1.2603217165093459,-1.261529814402917,-1.2322953047188683,Low Spender
32807,DNK,Direct,Direct,0,0,0,0,4.591513971062552,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.121111235278856,2.115146195562261,-0.37397971809102065,3.0897497185246148,3.1174423532231335,High Spender
32833,ESP,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-2.1400108555175743,-0.874947853986193,-1.5043699824229397,0.22215965880553115,0.2508684234374123,Low Spender
32834,FIN,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.107322202869583,1.8856433966827193,0.4114074354414398,1.9706672181825817,1.9987563995292676,High Spender
32848,DNK,Direct,Direct,0,0,0,0,3.0891973561332087,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.4071218832832506,1.6997751521223228,-0.5669874160249883,2.7111249575058602,2.7389517578086564,High Spender
32868,NOR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Away from elevator,2.063345327172834,1.2922445845269304,0.02258603471809864,1.5567306818171662,1.5849665414882828,High Spender
32869,NOR,Travel Agent/Operator,Other,0,0,0,1,1.5868807412038655,0.03924461024147855,Northern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Away from elevator,1.510960578136237,1.4802011938688722,-0.3906464028794349,2.2273821723486074,2.255380386805383,High Spender
32890,BRA,Travel Agent/Operator,Other,0,0,0,0,1.5868807412038655,0.03924461024147855,Other,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,1.7905223374663684,2.2536046747573804,0.9108821389779782,1.9706672181825817,1.9987563995292676,High Spender
32908,FRA,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.59265022619766,1.124502096139703,-0.7890065850886027,2.145921731200507,2.173948811147437,High Spender
32930,PRT,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.9431728209553623,1.3099044177508665,2.601137247266875,-0.7577744262653364,-0.7287184221969158,High Spender
32950,ITA,Travel Agent/Operator,Other,0,0,0,0,4.591513971062552,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.7016350091135991,1.0609697656420733,-0.8742040136132521,2.145921731200507,2.173948811147437,High Spender
32957,NOR,Travel Agent/Operator,Other,0,0,0,0,3.0891973561332087,0.03924461024147855,Northern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.6063410850015644,1.3831187146760058,-0.441339084446259,2.145921731200507,2.173948811147437,High Spender
